word1,word2,label
restless,agitated,0
yellow,orange,0
unregistered,registered,1
atomic,molecular,1
corrupt,straight,1
rare,frequent,1
near,close,0
repulsive,offensive,0
loose,tight,1
smart,quick,0
dynamic,active,0
chief,main,0
educational,instructive,0
robust,energetic,0
active,inactive,1
desolate,stark,0
aggregate,total,0
solid,soft,1
fundamental,basic,0
humanitarian,philanthropic,0
legitimate,false,1
respectful,irreverent,1
authoritative,important,0
uncertain,doubtful,0
personal,mental,1
surreal,dreamlike,0
abstract,nonobjective,0
uncivil,civil,1
fleshy,thin,1
longtime,new,1
pure,unmixed,0
safe,dangerous,1
simple,unaffected,0
commemorative,memorial,0
clear,cheerful,0
white,black,1
clever,stupid,1
direct,retrograde,1
exceptional,common,1
standard,uncommon,1
classic,definitive,0
professional,nonprofessional,1
acceptable,satisfactory,0
medium,average,0
prejudicial,harmful,0
overactive,underactive,1
believable,unbelievable,1
disappointed,successful,1
straight,wrong,1
express,clear,0
bright,colorless,1
useful,useless,1
essential,accidental,1
nautical,maritime,0
future,past,1
hostile,friendly,1
unlikely,plausible,1
lotic,lentic,1
triple,single,1
athletic,robust,0
rich,sumptuous,0
dusky,light,1
stolid,stupid,0
powerless,strong,1
manageable,difficult,1
germanic,german,0
real,unreal,1
near,distant,1
proper,fit,0
conservative,revolutionary,1
monolithic,small,1
suspicious,distrustful,0
asymmetrical,symmetrical,1
prime,first,0
notable,notorious,0
consultative,advisory,0
unimportant,important,1
bombastic,pompous,0
prominent,eminent,0
handsome,big,0
polyphonic,homophonic,1
symbolic,emblematic,0
sporadic,infrequent,0
sluggish,inactive,0
interrogative,declarative,1
huge,vast,0
written,unwritten,1
sound,legal,0
lean,lanky,0
westbound,east,1
upset,angry,0
criminal,legal,1
icy,frigid,0
deep,mild,1
crystalline,transparent,0
inhuman,cruel,0
proximate,ultimate,1
rear,front,1
secondary,senior,1
diverse,homogeneous,1
incorporeal,immaterial,0
active,lively,0
implacable,relentless,0
afraid,apprehensive,0
superior,subordinate,1
light,weighty,1
crippled,lame,0
nice,courteous,0
heavy,overweight,0
northeastern,western,1
androgynous,male,1
far,near,1
stiff,inflexible,0
adjacent,distant,1
early,timely,0
uncomfortable,uneasy,0
wretched,happy,1
probable,improbable,1
unsuitable,suitable,1
organized,disorganized,1
virtuous,chaste,0
commutative,abelian,0
late,early,1
hard,difficult,0
compact,thick,0
solid,whole,0
everyday,unusual,1
strong,powerless,1
punishable,legal,1
twentieth,20th,0
saturated,unsaturated,1
depressed,miserable,0
elementary,simple,0
pastoral,urban,1
ultraviolet,visible,1
strong,active,0
direct,lead,0
high,grand,0
animated,lively,0
easy,loose,0
funny,amusing,0
helpless,powerful,1
implicit,comparative,1
mobile,immobile,1
solemn,grand,0
contemporary,anachronistic,1
marshy,muddy,0
profane,vulgar,0
practical,pragmatic,0
direct,plain,0
pure,clear,0
blond,fair,0
wide,far,0
acute,obtuse,1
close,confidential,0
solitary,gregarious,1
lock,key,0
sweet,saccharine,0
ungrateful,grateful,1
hairless,haired,1
brutal,cruel,0
unreliable,trustworthy,1
abundant,superabundant,0
subject,capable,0
several,different,0
wrong,erroneous,0
proactive,retroactive,1
notable,famous,0
available,free,0
heavy,loose,1
costate,smooth,1
greek,thracian,0
exciting,provocative,0
autochthonous,allochthonous,1
essential,vital,0
mild,intense,1
important,pressing,0
beneficial,helpful,0
moderate,light,0
fast,loose,1
widespread,prevalent,0
wet,sloppy,0
connected,disconnected,1
anterior,subsequent,1
able,unable,1
divine,holy,0
routine,monotonous,0
soft,flexible,0
brown,neutral,1
mild,soft,0
counterintuitive,intuitive,1
neutral,positive,1
near,natural,1
ordinary,extraordinary,1
subnormal,normal,1
civil,military,1
sharp,natural,1
increased,decreased,1
stiff,wet,0
paramount,chief,0
distant,remote,0
remarkable,wonderful,0
funny,humorous,0
adventurous,daring,0
protandrous,protogynous,1
accustomed,usual,0
mono,stereo,1
blunt,rude,0
front,back,1
sensory,sensitive,0
shady,sunny,1
dull,leaden,0
identical,other,1
pensive,brooding,0
hot,pungent,0
deep,superficial,1
lively,vital,0
medical,operative,1
inaudible,audible,1
particular,detailed,0
neat,orderly,0
unfinished,imperfect,0
circuitous,direct,1
tragic,comic,1
spiritual,sensual,1
amicable,friendly,0
bizarre,outlandish,0
unintentional,intentional,1
notable,celebrated,0
depressed,elated,1
windward,leeward,1
clumsy,incompetent,0
laughable,absurd,0
voluntary,involuntary,1
iridescent,dull,1
different,same,1
peaceful,violent,1
roman,italic,1
distributive,collective,1
melodious,tuneful,0
close,public,1
good,proficient,0
polysynthetic,agglutinative,0
alienable,inalienable,1
dry,wet,1
domestic,foreign,1
furious,frenzied,0
diachronic,historical,0
routine,extraordinary,1
divergent,same,1
old,inexperienced,1
conservative,unconventional,1
seasonal,periodic,0
decent,proper,0
odd,familiar,1
youthful,young,0
magic,magical,0
invalid,null,0
interchangeable,standardized,0
privileged,underprivileged,1
crystal,clear,0
macroscopic,microscopic,1
distinguishable,same,1
present,absent,1
fine,nice,0
neuter,feminine,1
near,short,0
aboral,oral,1
geologic,geological,0
rigorous,intense,0
compact,brief,0
strong,vehement,0
empirical,theoretical,1
disturbing,troubling,0
decentralized,centralized,1
dynamic,energetic,0
fit,unfit,1
lightweight,heavy,1
hyperactive,hypoactive,1
curious,familiar,1
convincing,persuasive,0
sullen,gloomy,0
whole,complete,0
hot,pleasant,1
feasible,impossible,1
proficient,good,0
littoral,coastal,0
unfair,excessive,0
unified,divided,1
proud,humble,1
simulated,natural,1
strange,familiar,1
stern,hard,0
straight,curly,1
downside,upside,1
precious,beloved,0
sure,unreliable,1
divine,superhuman,0
oriental,western,1
null,empty,0
timid,cowardly,0
uniform,varied,1
uneven,rough,0
calm,stormy,1
uninhabited,desolate,0
diverse,separate,0
placid,quiet,0
perceptive,intuitive,0
clear,apparent,0
circular,square,1
dead,current,1
small,low,0
covert,open,1
due,expected,0
implicit,explicit,1
dominant,subordinate,1
young,ignorant,0
calculated,measured,0
english,anglican,0
mythological,real,1
full,fractional,1
bitter,tasteless,1
deficient,abundant,1
unaffected,affected,1
keen,acute,0
likely,promising,0
commonplace,trite,0
consistent,uniform,0
clouded,overcast,0
beneficial,harmful,1
snappy,crisp,0
little,short,0
close,strict,0
gross,crude,0
excellent,valuable,0
fitting,appropriate,0
violent,mild,1
fair,light,0
barren,fruitful,1
secular,monastic,1
ancient,future,1
strong,mild,1
outward,inward,1
unprotected,naked,0
robust,weak,1
uncharacteristic,characteristic,1
reciprocal,equivalent,0
chief,principal,0
trivial,important,1
logical,valid,0
austere,rigorous,0
hot,old,1
kind,good,0
proscriptive,prescriptive,1
sporadic,single,0
vigorous,strong,0
aliphatic,alicyclic,1
worried,distressed,0
first,second,1
uninteresting,interesting,1
flat,compressed,0
superior,elder,0
liberal,radical,0
intensive,extensive,1
tall,little,1
marginal,maximum,1
improper,inappropriate,0
evil,mischievous,0
incomplete,deficient,0
unbelievable,believable,1
undamaged,damaged,1
plenary,complete,0
benign,malign,1
sound,deep,0
simple,hard,1
secular,religious,1
canonical,basic,0
keen,sharp,0
large,great,0
adhesive,sticky,0
impure,clean,1
canonical,orthodox,0
igneous,aqueous,1
private,privy,0
impatient,intolerant,0
affirmative,negative,1
particular,singular,0
timid,brave,1
moderate,temperate,0
proper,common,1
terrestrial,aquatic,1
sizeable,small,1
primitive,crude,0
mobile,liquid,0
extended,short,1
solvent,insolvent,1
revolutionary,counterrevolutionary,1
visible,invisible,1
voluntary,optional,0
tight,open,1
superficial,significant,1
final,conclusive,0
unconscious,aware,1
quadrupedal,bipedal,1
infectious,noninfectious,1
unbalanced,balanced,1
barbarian,civilized,1
traditional,nontraditional,1
uppercase,lowercase,1
obese,thin,1
barren,bare,0
immoral,indecent,0
everlasting,eternal,0
wonderful,marvelous,0
famous,renowned,0
lengthy,brief,1
archaeological,archeological,0
heterosexual,homosexual,1
inadequate,sufficient,1
nacreous,iridescent,0
blunt,short,0
unused,fresh,0
good,incomplete,1
circular,complete,0
obvious,plain,0
monotheistic,polytheistic,1
unfamiliar,new,0
amiable,friendly,0
recorded,live,1
final,ultimate,0
silent,audible,1
close,extreme,0
tropical,polar,1
poignant,satirical,0
underweight,overweight,1
enough,decent,0
ambiguous,unambiguous,1
wicked,black,0
formal,ritual,0
precise,particular,0
moral,virtuous,0
deceitful,false,0
conventional,atypical,1
incorporeal,corporeal,1
impossible,infeasible,0
cultured,polite,0
effective,efficient,0
authoritative,positive,0
open,frank,0
sonorous,resonant,0
certain,unreliable,1
healthy,sound,0
brave,cowardly,1
submissive,meek,0
catabolic,anabolic,1
civilian,military,1
left,center,1
plain,simple,0
gloomy,moody,0
familiar,unfamiliar,1
philanthropic,charitable,0
easy,fast,0
rugged,hard,0
spiritual,internal,0
genial,affable,0
ripe,unripe,1
inconvenient,uncomfortable,0
fast,slow,1
large,small,1
inactive,operational,1
low,superior,1
loose,compact,1
dreamy,languid,0
intracellular,extracellular,1
fake,counterfeit,0
depressed,unhappy,0
alternate,primary,1
complete,whole,0
bodily,physical,0
short,light,0
primitive,late,1
express,explicit,0
cheap,loud,0
orderly,disorderly,1
bad,spoiled,0
open,close,1
audacious,brave,0
childlike,old,1
sacred,religious,0
multicellular,unicellular,1
preliminary,previous,0
rude,civil,1
thin,narrow,0
velvety,smooth,0
actual,potential,1
real,abstract,1
material,spiritual,1
offensive,insulting,0
uncivilized,civilized,1
vertical,prostrate,1
northeast,southwest,1
solid,hollow,1
empty,full,1
magnetic,geographic,1
direct,comparative,1
alkaline,basic,0
detailed,full,0
congruous,incongruous,1
inflexible,flexible,1
acidic,alkaline,1
skillful,adept,0
intuitive,perceptive,0
jagged,smooth,1
solid,cubic,0
refined,crude,1
courteous,polite,0
acute,chronic,1
celestial,heavenly,0
commonplace,odd,1
aliphatic,aromatic,1
contrary,opposite,0
poor,exhausted,0
dull,interesting,1
cultivable,arable,0
rigid,fixed,0
helpful,unhelpful,1
defunct,live,1
wicked,guilty,0
finite,definable,0
perpendicular,parallel,1
normal,parallel,1
earthly,heavenly,1
bulky,little,1
linear,cubic,1
unsure,uncertain,0
standard,average,0
friendly,unfriendly,1
vocal,soft,1
coherent,logical,0
forbidden,permissible,1
inbound,outbound,1
circumstantial,general,1
pejorative,derogatory,0
like,similar,0
centralized,decentralized,1
dependent,subject,0
benevolent,philanthropic,0
visible,conspicuous,0
mute,dumb,0
omnivorous,herbivorous,1
male,female,1
christian,atheist,1
straight,crooked,1
migratory,sedentary,1
disgusted,sick,0
indifferent,important,1
less,superior,1
naval,maritime,0
bulky,thick,0
outside,likely,1
brilliant,stupid,1
infinitesimal,infinite,1
rectangular,parallel,1
squat,tall,1
only,lone,0
flat,upright,1
verbal,numerical,1
flat,active,1
innermost,outermost,1
thoughtful,contemplative,0
good,effective,0
portuguese,lusitanian,0
inconvenient,convenient,1
perfect,ideal,0
able,skillful,0
unjustified,justified,1
illustrious,unknown,1
unusual,extra,0
good,honorable,0
reflexive,voluntary,1
rough,raspy,0
left,near,0
competitive,noncompetitive,1
transferable,negotiable,0
expected,unexpected,1
belligerent,peaceful,1
broke,rich,1
bogus,genuine,1
unfeeling,cruel,0
devilish,wicked,0
effective,dynamic,0
solitary,lonely,0
generic,proprietary,1
specific,unspecified,1
uncivil,polite,1
smart,slow,1
fallacious,valid,1
satisfactory,bad,1
south,north,1
lopsided,straight,1
nasty,dirty,0
filamentous,thick,1
mild,tranquil,0
stable,constant,0
surrealistic,realistic,1
anterior,posterior,1
other,second,0
smooth,rough,1
serious,grievous,0
rigid,strict,0
extra,redundant,0
weak,stressed,1
resilient,strong,0
irregular,conventional,1
headstrong,stubborn,0
primary,derived,1
packed,loose,1
illogical,logical,1
impassable,passable,1
evil,vicious,0
timid,confident,1
homosexual,heterosexual,1
unconnected,connected,1
overnight,short,1
gray,terminal,1
unnatural,natural,1
lasting,short,1
feminine,neuter,1
striking,dramatic,0
willing,ready,0
straight,true,0
tangible,abstract,1
thick,quick,0
polytonal,atonal,1
difficult,austere,0
honest,good,0
sized,unsized,1
fearful,fearless,1
dull,blunt,0
immobile,stable,0
movable,immovable,1
unstable,easy,1
loud,flashy,0
expansive,grand,0
tough,violent,0
intimate,distant,1
free,existing,1
countless,infinite,0
initial,last,1
polished,urbane,0
many,few,1
stingy,generous,1
open,covert,1
injurious,libelous,0
habitual,customary,0
powdery,loose,0
clever,cunning,0
common,mean,0
neurologic,neurological,0
fantastic,visionary,0
greenish,green,0
prospective,retrospective,1
actual,false,1
amphibious,terrestrial,1
lively,dull,1
unsecured,secure,1
voluntary,willing,0
ordinary,normal,0
atmospheric,aerial,0
wrong,correct,1
unavoidable,avoidable,1
ingressive,egressive,1
idiotic,foolish,0
decorative,functional,1
barren,desolate,0
certain,true,0
lawful,unlawful,1
small,insignificant,0
abrupt,rough,0
naughty,bad,0
pedestrian,interesting,1
existential,theoretical,1
first,cardinal,1
rational,intellectual,0
sharp,poignant,0
stringent,strict,0
abstract,representational,1
evident,clear,0
loose,official,1
stative,active,1
asocial,social,1
stringent,restrictive,0
exact,methodical,0
hardback,paperback,1
shallow,ignorant,0
virtual,legal,1
false,genuine,1
loaded,unloaded,1
liberal,narrow,1
actual,practical,0
lesbian,homosexual,0
fragile,delicate,0
temperate,sober,0
secret,hidden,0
ecclesiastic,religious,0
underground,clandestine,0
mad,wise,1
bright,witty,0
prompt,ready,0
sovereign,subordinate,1
oral,anal,1
damaged,undamaged,1
wide,comprehensive,0
long,tenacious,0
conventional,nuclear,1
open,accessible,0
exempt,taxable,1
soft,flabby,0
serious,frivolous,1
damned,blessed,1
useful,profitable,0
regressive,progressive,1
unsatisfactory,satisfactory,1
heated,hot,0
courageous,daring,0
elementary,introductory,0
colored,uncolored,1
singular,rare,0
sinister,menacing,0
eldest,firstborn,0
dutiful,obedient,0
equal,even,0
tight,brisk,0
brutal,vicious,0
implicit,inherent,0
brittle,strong,1
hydrated,anhydrous,1
iffy,sure,1
long,sound,1
wiry,tough,0
actinomorphic,zygomorphic,1
pale,dim,0
meridian,prime,0
military,nonmilitary,1
rich,wealthy,0
harmonic,musical,0
effective,ineffective,1
arrogant,condescending,1
secure,insecure,1
tender,old,1
supernatural,metaphysical,0
wide,skinny,1
excessive,unreasonable,0
graphical,graphic,0
majestic,dignified,0
tender,compassionate,0
fond,tender,0
resident,certain,0
pure,simple,0
prewar,postwar,1
argent,white,0
average,mean,0
analytic,synthetic,1
royal,regal,0
nomothetic,idiographic,1
restricted,unrestricted,1
inner,outward,1
sweet,sour,1
lengthy,long,0
sullen,morose,0
heterogeneous,mixed,0
psychical,physical,1
first,last,1
thin,slim,0
tedious,dull,0
modern,ancient,1
northbound,south,1
pictorial,graphic,0
great,numerous,0
filial,parental,1
ambivalent,certain,1
fast,speedy,0
amateur,recreational,0
specific,widespread,1
analogous,parallel,0
likely,unlikely,1
real,nominal,1
diffuse,wide,0
deceptive,false,0
contagious,infectious,0
perfidious,treacherous,0
identical,different,1
rich,thin,1
angry,red,0
red,uncoloured,1
individual,mutual,1
victorian,modern,1
odd,weird,0
north,south,1
medieval,modern,1
usable,unusable,1
teenage,teen,0
literal,real,0
cryptic,hidden,0
municipal,foreign,1
virulent,deadly,0
generous,spirited,0
full,incomplete,1
specific,gross,1
famous,historical,0
particular,exact,0
typical,atypical,1
off,active,1
satisfactory,unsatisfactory,1
rancid,sour,0
subordinate,main,1
mysterious,dark,0
offshore,onshore,1
offensive,disagreeable,0
several,particular,0
glorious,noble,0
fair,foul,1
unaware,aware,1
painful,sore,0
colored,colorful,0
rare,abundant,1
northern,southern,1
heroic,gallant,0
rounded,spherical,0
harmonic,consonant,0
renewable,exhaustible,1
stubborn,harsh,0
somber,dark,0
tempting,attractive,0
surprising,unsurprising,1
nice,awful,1
sensitive,unclassified,1
underlying,explicit,1
everyday,extraordinary,1
fearful,good,1
extreme,moderate,1
only,inclusive,1
amicable,hostile,1
dead,alive,1
soluble,insoluble,1
honest,honorable,0
successful,happy,0
childish,old,1
nonfinancial,financial,1
casual,difficult,1
triangular,rounded,1
compulsory,optional,1
casual,heavy,1
underprivileged,privileged,1
solitary,alone,0
viviparous,ovoviviparous,1
purgative,cathartic,0
contemplative,thoughtful,0
light,deep,1
gargantuan,small,1
abundant,big,0
blind,sighted,1
wise,unwise,1
tenth,10th,0
special,scheduled,1
ancient,young,1
spinal,vertebral,0
sick,demented,0
neighborly,friendly,0
literary,informal,1
pejorative,complimentary,1
mean,rich,1
avirulent,virulent,1
irresponsible,responsible,1
irritated,annoyed,0
lingual,buccal,1
hairy,bare,1
likeable,sympathetic,0
giant,small,1
thick,dense,0
prostrate,vertical,1
forthright,frank,0
important,anxious,0
fast,wild,0
imperfect,complete,1
candid,white,0
diluted,concentrated,1
monomeric,polymeric,1
clear,indistinct,1
volatile,explosive,0
attributive,predicative,1
valuable,worthless,1
little,much,1
upper,side,1
active,quiet,1
lentic,lotic,1
dorsal,neural,0
classical,correct,0
anxious,distressed,0
lean,thin,0
mountainous,little,1
undergraduate,postgraduate,1
tall,splendid,0
dull,lively,1
elementary,primary,0
rough,stormy,0
anaerobic,aerobic,1
concentrated,intense,0
instinctive,spontaneous,0
intentional,deliberate,0
supersonic,sonic,1
medial,intermediate,0
fatal,deadly,0
colored,natural,1
open,enclosed,1
courteous,affable,0
pluperfect,imperfect,1
imminent,immediate,0
incorrect,correct,1
big,light,1
long,short,1
able,effective,0
skinny,loose,1
violent,peaceful,1
muddy,murky,0
compressed,flat,0
prostrate,upright,1
open,fine,1
full,empty,1
calm,collected,0
adaxial,abaxial,1
regular,irregular,1
hermaphrodite,female,1
relative,disproportionate,1
separate,different,0
registered,unregistered,1
faint,dim,0
cyclic,circular,0
immediate,close,0
further,close,1
general,common,0
integral,complete,0
right,inappropriate,1
perfective,imperfective,1
honest,chaste,0
idle,lazy,0
fictional,fabricated,0
plain,natural,0
clean,dirty,1
quiet,loud,1
foggy,misty,0
impious,pious,1
hazy,clear,1
sincere,genuine,0
pious,righteous,0
poor,good,1
bluish,neutral,1
polyandrous,monogamous,1
cunning,clever,0
prominent,invisible,1
urbane,polite,0
ripe,good,0
gritty,fine,1
cruel,brutal,0
oriental,eastern,0
playful,earnest,1
old,erstwhile,0
easy,unavailable,1
undisputed,controversial,1
cloudless,clear,0
unpretentious,simple,0
affectionate,sharp,1
sexual,asexual,1
reducible,irreducible,1
striking,impressive,0
spiritual,natural,1
progressive,reformist,0
unspecified,specified,1
metaphysical,abstract,0
dry,ironic,0
unadjusted,adjusted,1
angry,indignant,0
rhythmic,metrical,0
naked,clad,1
fitted,ready,0
irregular,regular,1
passionate,warm,0
heliocentric,geocentric,1
incorrupt,pure,0
pleased,angry,1
imperfect,perfect,1
human,superhuman,1
principal,assistant,1
wealthy,impoverished,1
high,eminent,0
robust,vigorous,0
main,principal,0
objective,abstract,1
violent,smart,0
impartial,biased,1
noble,plebeian,1
full,wide,0
tired,fatigued,0
weak,skilled,1
integral,fractional,1
mysterious,inexplicable,0
dreary,drab,0
suitable,appropriate,0
bound,free,1
dry,productive,1
native,strange,1
extrinsic,intrinsic,1
damp,moist,0
tall,short,1
legislative,executive,1
simple,fancy,1
common,uncommon,1
terrestrial,planetary,0
familiar,unusual,1
righteous,unrighteous,1
silly,shallow,0
conspicuous,brilliant,0
equipped,unequipped,1
latter,former,1
diffuse,hard,1
honest,moral,0
potential,actual,1
impressive,effective,0
fantastic,real,1
mediocre,ordinary,0
accurate,careful,0
unfavorable,good,1
sprightly,gay,0
broken,complete,1
agile,active,0
vital,critical,0
historic,future,1
concerned,unconcerned,1
disrespectful,contemptuous,0
dull,gloomy,0
awake,asleep,1
gelatinous,thin,1
strict,lax,1
marked,conspicuous,0
intellectual,emotional,1
multidimensional,unidimensional,1
realistic,unrealistic,1
sorrowful,joyful,1
sympathetic,likable,0
planned,unplanned,1
righteous,virtuous,0
incapable,incompetent,0
distant,cold,0
weak,irregular,1
soft,heavy,1
internal,outward,1
light,fatty,1
separate,alone,0
objective,outward,0
insipid,flat,0
dominant,recessive,1
philanthropic,humanitarian,0
miserable,happy,1
reflective,contemplative,0
agile,quick,0
supreme,inferior,1
even,odd,1
cruel,hard,0
ambiguous,precise,1
accurate,faithful,0
vulnerable,strong,1
disadvantageous,advantageous,1
illegitimate,legitimate,1
monastic,secular,1
perennial,biennial,1
routine,mundane,0
violent,red,0
heavy,ponderous,0
pervious,impervious,1
philanthropic,benevolent,0
observational,theoretical,1
unclassified,classified,1
modern,old,1
western,westward,0
dead,live,1
counterrevolutionary,revolutionary,1
idle,active,1
specific,broad,1
rectal,anal,0
opaque,bright,1
unfit,fit,1
courageous,gallant,0
archaic,late,1
malaysian,malay,0
retrograde,anterograde,1
pliant,flexible,0
little,brief,0
characteristic,diagnostic,0
cheap,expensive,1
incapable,capable,1
foolish,simple,0
ill,well,1
fine,finished,0
musical,melodic,0
southeastern,western,1
unflappable,cool,0
intercollegiate,intramural,1
criminal,innocent,1
solid,strong,0
vernacular,everyday,0
unfettered,free,0
casual,contingent,0
vague,indefinite,0
absurd,inconsistent,0
illiterate,ignorant,0
monoclinic,triclinic,1
